id;name;uic;lat;lon;country
39540;Flaten stasjon;flaten-stasjon;58.636223;8.680754;NO
39541;Neslandsvatn stasjon;neslandsvatn-stasjon;58.971348;9.156474;NO
39542;Gjerstad stasjon;gjerstad-stasjon;58.869946;9.022946;NO
39543;Marnardal stasjon;marnardal-stasjon;58.21292;7.512572;NO
39544;Sandvika stasjon;sandvika-stasjon;59.892902;10.525746;NO
39545;Sirevåg stasjon;sirevag-stasjon;58.502686;5.807028;NO
39546;Rise stasjon;rise-stasjon;58.46852;8.623777;NO
39547;Storekvina stasjon;storekvina-stasjon;58.37964;6.957863;NO
39548;Gyland stasjon;gyland-stasjon;58.384308;6.837409;NO
39549;Lunde stasjon;lunde-stasjon;59.29895;9.101231;NO
39550;Kongsberg stasjon;kongsberg-stasjon;59.67222;9.650913;NO
39551;Bø stasjon;bo-stasjon;59.409344;9.069206;NO
39552;Blakstad stasjon;blakstad-stasjon;58.507435;8.648684;NO
39553;Stavanger stasjon;stavanger-stasjon;58.96649;5.732453;NO
39554;Moi stasjon;moi-stasjon;58.45789;6.551789;NO
39555;Bøylestad stasjon;boylestad-stasjon;58.576607;8.705627;NO
39556;Drammen stasjon;drammen-stasjon;59.740105;10.205235;NO
39557;Vegårshei stasjon;vegarshei-stasjon;58.76074;8.855721;NO
39558;Øksnavadporten stasjon;oksnavadporten-stasjon;58.786537;5.701518;NO
39559;Nærbø stasjon;naerbo-stasjon;58.665825;5.640605;NO
39560;Sira stasjon;sira-stasjon;58.417816;6.660472;NO
39561;Jåttåvågen stasjon;jattavagen-stasjon;58.91387;5.729129;NO
39562;Nodeland stasjon;nodeland-stasjon;58.157127;7.834778;NO
39563;Hokksund stasjon;hokksund-stasjon;59.767204;9.910567;NO
39564;Froland stasjon;froland-stasjon;58.529392;8.654536;NO
39565;Trondheim S;trondheim-s;63.43627;10.398983;NO
39566;Vikhammer stasjon;vikhammer-stasjon;63.43875;10.623685;NO
39567;Hanestad stasjon;hanestad-stasjon;61.83797;10.878675;NO
39568;Valnesfjord stasjon;valnesfjord-stasjon;67.299446;15.19201;NO
39569;Hegra stasjon;hegra-stasjon;63.460976;11.103511;NO
39570;Dovre stasjon;dovre-stasjon;61.98473;9.256808;NO
39571;Levanger stasjon;levanger-stasjon;63.744812;11.300468;NO
39572;Vinstra stasjon;vinstra-stasjon;61.595463;9.74704;NO
39573;Røra stasjon;rora-stasjon;63.856827;11.401494;NO
39574;Steinvik stasjon;steinvik-stasjon;61.251217;11.324332;NO
39575;Atna stasjon;atna-stasjon;61.732338;10.835149;NO
39576;Røkland stasjon;rokland-stasjon;66.9817;15.3133;NO
39577;Stai stasjon;stai-stasjon;61.494286;11.058855;NO
39578;Oteråga stasjon;oteraga-stasjon;67.29918;14.870773;NO
39579;Hell stasjon;hell-stasjon;63.446007;10.896624;NO
39580;Gudå stasjon;guda-stasjon;63.443825;11.618004;NO
39581;Otta stasjon;otta-stasjon;61.77228;9.536819;NO
39582;Evenstad stasjon;evenstad-stasjon;61.423306;11.099389;NO
39583;Lillehammer stasjon;lillehammer-stasjon;61.11491;10.461479;NO
39584;Skansen stasjon;skansen-stasjon;63.431114;10.377746;NO
39585;Brumunddal stasjon;brumunddal-stasjon;60.88058;10.937622;NO
39586;Tolga stasjon;tolga-stasjon;62.408676;10.998259;NO
39587;Lilleby stasjon;lilleby-stasjon;63.439884;10.43238;NO
39589;Skatval stasjon;skatval-stasjon;63.50862;10.825774;NO
39590;Oppdal stasjon;oppdal-stasjon;62.59311;9.694018;NO
39591;Stjørdal stasjon;stjordal-stasjon;63.470154;10.913654;NO
39592;Steinkjer stasjon;steinkjer-stasjon;64.01268;11.494591;NO
39593;Verdal stasjon;verdal-stasjon;63.79101;11.484599;NO
39594;Alvdal stasjon;alvdal-stasjon;62.10873;10.633052;NO
39595;Lademoen stasjon;lademoen-stasjon;63.437225;10.416702;NO
39596;Leangen stasjon;leangen-stasjon;63.437576;10.461661;NO
